,index,Adversaire,Date,Lieu,Genre,Infos,Victoire,Score vainqueur,Score perdant,Score mi-temps vainqueur,Score mi-temps perdant,Année,Compétition
479,?refer=match&param=1683&GET_CAT=1,BULGARIE,1973-09-27,BARCELONE,Championnat d'Europe,27/09/1973 à BARCELONE  (Espagne),False,89,70,41.0,31.0,1973,Championnat d'Europe 1973
480,?refer=match&param=1684&GET_CAT=1,ITALIE,1973-09-28,BARCELONE,Championnat d'Europe,28/09/1973 à BARCELONE  (Espagne),False,71,63,36.0,26.0,1973,Championnat d'Europe 1973
481,?refer=match&param=1685&GET_CAT=1,GRECE,1973-09-29,BARCELONE,Championnat d'Europe,29/09/1973 à BARCELONE  (Espagne),False,67,62,41.0,38.0,1973,Championnat d'Europe 1973
482,?refer=match&param=1686&GET_CAT=1,ESPAGNE,1973-10-01,BARCELONE,Championnat d'Europe,01/10/1973 à BARCELONE  (Espagne),False,85,80,45.0,35.0,1973,Championnat d'Europe 1973
483,?refer=match&param=1687&GET_CAT=1,SERBIE,1973-10-02,BARCELONE,Championnat d'Europe,02/10/1973 à BARCELONE  (Espagne),False,80,70,36.0,28.0,1973,Championnat d'Europe 1973
484,?refer=match&param=1688&GET_CAT=1,POLOGNE,1973-10-04,BADALONE,Championnat d'Europe,04/10/1973 à BADALONE  (Espagne),True,67,62,31.0,31.0,1973,Championnat d'Europe 1973
485,?refer=match&param=1689&GET_CAT=1,ROUMANIE,1973-10-06,BARCELONE,Championnat d'Europe,06/10/1973 à BARCELONE  (Espagne),False,72,69,40.0,38.0,1973,Championnat d'Europe 1973
486,?refer=match&param=1893&GET_CAT=1,ALLEMAGNE,1974-05-22,GIESSEN,Coupe des Nations,22/05/1974 à GIESSEN  (Allemagne),False,74,72,27.0,36.0,1974,Coupe des Nations 1974
487,?refer=match&param=1894&GET_CAT=1,ITALIE,1974-05-24,PARIS,Coupe des Nations,24/05/1974 à PARIS  (France),False,73,63,39.0,33.0,1974,Coupe des Nations 1974
488,?refer=match&param=1895&GET_CAT=1,TURQUIE,1974-05-26,CORBEIL-ESSONNES,Coupe des Nations,26/05/1974 à CORBEIL-ESSONNES  (France),True,66,64,35.0,34.0,1974,Coupe des Nations 1974
489,?refer=match&param=1896&GET_CAT=1,SERBIE,1974-05-29,LJUBLJANA,Coupe des Nations,29/05/1974 à LJUBLJANA  (Slovénie),False,86,73,39.0,35.0,1974,Coupe des Nations 1974
490,?refer=match&param=1897&GET_CAT=1,GRECE,1974-05-31,GLYFADA,Coupe des Nations,31/05/1974 à GLYFADA  (Grèce),False,76,70,40.0,22.0,1974,Coupe des Nations 1974
491,?refer=match&param=1898&GET_CAT=1,ALLEMAGNE,1974-06-02,HAGUENAU,Coupe des Nations,02/06/1974 à HAGUENAU  (France),True,65,62,36.0,40.0,1974,Coupe des Nations 1974
492,?refer=match&param=1899&GET_CAT=1,ITALIE,1974-06-05,BOLOGNE,Coupe des Nations,05/06/1974 à BOLOGNE  (Italie),False,74,51,32.0,22.0,1974,Coupe des Nations 1974
493,?refer=match&param=1900&GET_CAT=1,TURQUIE,1974-06-07,ANKARA,Coupe des Nations,07/06/1974 à ANKARA  (Turquie),False,81,72,34.0,31.0,1974,Coupe des Nations 1974
494,?refer=match&param=1901&GET_CAT=1,SERBIE,1974-06-09,LE MANS,Coupe des Nations,09/06/1974 à LE MANS  (France),False,103,76,47.0,28.0,1974,Coupe des Nations 1974
495,?refer=match&param=1902&GET_CAT=1,GRECE,1974-06-12,TROYES,Coupe des Nations,12/06/1974 à TROYES  (France),False,96,72,55.0,40.0,1974,Coupe des Nations 1974
496,?refer=match&param=1825&GET_CAT=1,ECOSSE,1975-05-12,BOBLINGEN,Qualifications Championnat d'Europe,12/05/1975 à BOBLINGEN  (Allemagne),True,88,63,48.0,30.0,1975,Qualifications Championnat d'Europe
497,?refer=match&param=1826&GET_CAT=1,HONGRIE,1975-05-13,BOBLINGEN,Qualifications Championnat d'Europe,13/05/1975 à BOBLINGEN  (Allemagne),False,66,52,34.0,28.0,1975,Qualifications Championnat d'Europe
498,?refer=match&param=1827&GET_CAT=1,ALGERIE,1975-05-14,BOBLINGEN,Qualifications Championnat d'Europe,14/05/1975 à BOBLINGEN  (Allemagne),True,117,61,47.0,38.0,1975,Qualifications Championnat d'Europe
499,?refer=match&param=1828&GET_CAT=1,AUTRICHE,1975-05-15,BOBLINGEN,Qualifications Championnat d'Europe,15/05/1975 à BOBLINGEN  (Allemagne),True,92,76,51.0,31.0,1975,Qualifications Championnat d'Europe
500,?refer=match&param=1829&GET_CAT=1,POLOGNE,1975-05-18,HAGEN,Qualifications Championnat d'Europe,18/05/1975 à HAGEN  (Allemagne),False,106,100,47.0,45.0,1975,Qualifications Championnat d'Europe
501,?refer=match&param=1830&GET_CAT=1,PAYS-BAS,1975-05-19,HAGEN,Qualifications Championnat d'Europe,19/05/1975 à HAGEN  (Allemagne),False,90,87,40.0,40.0,1975,Qualifications Championnat d'Europe
502,?refer=match&param=1831&GET_CAT=1,GRECE,1975-05-20,HAGEN,Qualifications Championnat d'Europe,20/05/1975 à HAGEN  (Allemagne),False,80,77,33.0,35.0,1975,Qualifications Championnat d'Europe
503,?refer=match&param=1832&GET_CAT=1,ROUMANIE,1975-05-21,HAGEN,Qualifications Championnat d'Europe,21/05/1975 à HAGEN  (Allemagne),False,91,83,53.0,43.0,1975,Qualifications Championnat d'Europe
504,?refer=match&param=1934&GET_CAT=1,ITALIE,1975-08-24,ALGER,Jeux MÃ©diterranÃ©ens,24/08/1975 à ALGER  (Algérie),True,67,62,37.0,36.0,1975,Jeux MÃ©diterranÃ©ens 1975
505,?refer=match&param=1935&GET_CAT=1,EGYPTE,1975-08-26,ALGER,Jeux MÃ©diterranÃ©ens,26/08/1975 à ALGER  (Algérie),True,116,85,54.0,36.0,1975,Jeux MÃ©diterranÃ©ens 1975
506,?refer=match&param=1936&GET_CAT=1,ALGERIE,1975-08-27,ALGER,Jeux MÃ©diterranÃ©ens,27/08/1975 à ALGER  (Algérie),True,98,79,51.0,44.0,1975,Jeux MÃ©diterranÃ©ens 1975
507,?refer=match&param=1937&GET_CAT=1,SERBIE,1975-08-30,ALGER,Jeux MÃ©diterranÃ©ens,30/08/1975 à ALGER  (Algérie),False,82,79,44.0,39.0,1975,Jeux MÃ©diterranÃ©ens 1975
508,?refer=match&param=1247&GET_CAT=1,HONGRIE,1976-04-12,SZOMBATHELY,Amical,12/04/1976 à SZOMBATHELY  (Hongrie),False,75,72,34.0,35.0,1976,Amical
509,?refer=match&param=1248&GET_CAT=1,BELGIQUE,1976-04-22,BREMERHAVEN,Amical,22/04/1976 à BREMERHAVEN  (Allemagne),False,87,70,45.0,19.0,1976,Amical
510,?refer=match&param=1249&GET_CAT=1,ALLEMAGNE,1976-04-25,BREMERHAVEN,Amical,25/04/1976 à BREMERHAVEN  (Allemagne),False,81,76,50.0,28.0,1976,Amical
511,?refer=match&param=2086&GET_CAT=1,ISRAEL,1976-05-03,EDIMBOURG,Qualifications Jeux Olympiques,03/05/1976 à EDIMBOURG  (Ecosse),False,100,93,52.0,41.0,1976,Qualifications Jeux Olympiques
512,?refer=match&param=2087&GET_CAT=1,SERBIE,1976-05-04,EDIMBOURG,Qualifications Jeux Olympiques,04/05/1976 à EDIMBOURG  (Ecosse),False,93,68,49.0,38.0,1976,Qualifications Jeux Olympiques
513,?refer=match&param=2088&GET_CAT=1,GRANDE-BRETAGNE,1976-05-05,EDIMBOURG,Qualifications Jeux Olympiques,05/05/1976 à EDIMBOURG  (Ecosse),True,100,84,53.0,45.0,1976,Qualifications Jeux Olympiques
514,?refer=match&param=2089&GET_CAT=1,IRLANDE,1976-05-07,EDIMBOURG,Qualifications Jeux Olympiques,07/05/1976 à EDIMBOURG  (Ecosse),True,94,72,38.0,28.0,1976,Qualifications Jeux Olympiques
515,?refer=match&param=2090&GET_CAT=1,BELGIQUE,1976-05-08,EDIMBOURG,Qualifications Jeux Olympiques,08/05/1976 à EDIMBOURG  (Ecosse),False,84,79,39.0,30.0,1976,Qualifications Jeux Olympiques
516,?refer=match&param=1250&GET_CAT=1,FINLANDE,1976-12-30,EVRY,Amical,30/12/1976 à EVRY  (France),True,100,98,47.0,43.0,1976,Amical
517,?refer=match&param=1251&GET_CAT=1,CUBA,1977-04-20,SOFIA,Amical,20/04/1977 à SOFIA  (Bulgarie),False,85,84,43.0,45.0,1977,Amical
518,?refer=match&param=1252&GET_CAT=1,BULGARIE,1977-04-21,SOFIA,Amical,21/04/1977 à SOFIA  (Bulgarie),True,97,91,53.0,56.0,1977,Amical
519,?refer=match&param=1253&GET_CAT=1,POLOGNE,1977-04-22,SOFIA,Amical,22/04/1977 à SOFIA  (Bulgarie),True,101,86,43.0,41.0,1977,Amical
520,?refer=match&param=1254&GET_CAT=1,ROUMANIE,1977-04-23,SOFIA,Amical,23/04/1977 à SOFIA  (Bulgarie),True,78,77,40.0,42.0,1977,Amical
521,?refer=match&param=1255&GET_CAT=1,HONGRIE,1977-04-24,SOFIA,Amical,24/04/1977 à SOFIA  (Bulgarie),True,94,91,43.0,53.0,1977,Amical
522,?refer=match&param=1256&GET_CAT=1,PAYS-BAS,1977-04-29,LIEGE,Amical,29/04/1977 à LIEGE  (Belgique),False,90,84,38.0,38.0,1977,Amical
523,?refer=match&param=1257&GET_CAT=1,ALLEMAGNE,1977-04-30,LIEGE,Amical,30/04/1977 à LIEGE  (Belgique),True,95,64,51.0,25.0,1977,Amical
524,?refer=match&param=1258&GET_CAT=1,BELGIQUE,1977-05-01,LIEGE,Amical,01/05/1977 à LIEGE  (Belgique),False,85,83,42.0,43.0,1977,Amical
525,?refer=match&param=1259&GET_CAT=1,PAYS-BAS,1977-05-08,DEN HELDER,Amical,08/05/1977 à DEN HELDER  (Pays-Bas),True,85,82,45.0,45.0,1977,Amical
526,?refer=match&param=1260&GET_CAT=1,PAYS-BAS,1977-05-09,AMSTERDAM,Amical,09/05/1977 à AMSTERDAM  (Pays-Bas),False,100,98,44.0,51.0,1977,Amical
527,?refer=match&param=1261&GET_CAT=1,PAYS-BAS,1977-05-10,VENRAY,Amical,10/05/1977 à VENRAY  (Pays-Bas),True,86,78,49.0,40.0,1977,Amical
528,?refer=match&param=1833&GET_CAT=1,GRECE,1977-05-14,HELSINKI,Qualifications Championnat d'Europe,14/05/1977 à HELSINKI  (Finlande),True,88,86,50.0,46.0,1977,Qualifications Championnat d'Europe
529,?refer=match&param=1834&GET_CAT=1,FINLANDE,1977-05-15,HELSINKI,Qualifications Championnat d'Europe,15/05/1977 à HELSINKI  (Finlande),True,85,78,41.0,51.0,1977,Qualifications Championnat d'Europe
530,?refer=match&param=1835&GET_CAT=1,AUTRICHE,1977-05-16,HELSINKI,Qualifications Championnat d'Europe,16/05/1977 à HELSINKI  (Finlande),False,79,77,38.0,37.0,1977,Qualifications Championnat d'Europe
531,?refer=match&param=1836&GET_CAT=1,ROUMANIE,1977-05-17,HELSINKI,Qualifications Championnat d'Europe,17/05/1977 à HELSINKI  (Finlande),True,100,89,62.0,31.0,1977,Qualifications Championnat d'Europe
532,?refer=match&param=1837&GET_CAT=1,TURQUIE,1977-05-18,HELSINKI,Qualifications Championnat d'Europe,18/05/1977 à HELSINKI  (Finlande),True,99,89,43.0,51.0,1977,Qualifications Championnat d'Europe
533,?refer=match&param=1838&GET_CAT=1,HONGRIE,1977-05-20,HELSINKI,Qualifications Championnat d'Europe,20/05/1977 à HELSINKI  (Finlande),False,82,81,38.0,35.0,1977,Qualifications Championnat d'Europe
534,?refer=match&param=1839&GET_CAT=1,POLOGNE,1977-05-21,HELSINKI,Qualifications Championnat d'Europe,21/05/1977 à HELSINKI  (Finlande),True,95,81,48.0,47.0,1977,Qualifications Championnat d'Europe
535,?refer=match&param=1840&GET_CAT=1,PAYS-BAS,1977-05-22,HELSINKI,Qualifications Championnat d'Europe,22/05/1977 à HELSINKI  (Finlande),True,72,67,35.0,37.0,1977,Qualifications Championnat d'Europe
536,?refer=match&param=1262&GET_CAT=1,ESPAGNE,1977-09-01,SARAGOSSE,Amical,01/09/1977 à SARAGOSSE  (Espagne),False,108,72,51.0,35.0,1977,Amical
537,?refer=match&param=1263&GET_CAT=1,URSS,1977-09-02,SARAGOSSE,Amical,02/09/1977 à SARAGOSSE  (Espagne),False,104,88,52.0,38.0,1977,Amical
538,?refer=match&param=1264&GET_CAT=1,CUBA,1977-09-03,SARAGOSSE,Amical,03/09/1977 à SARAGOSSE  (Espagne),False,99,87,48.0,45.0,1977,Amical
539,?refer=match&param=1265&GET_CAT=1,ESPAGNE,1977-09-07,BARCELONE,Amical,07/09/1977 à BARCELONE  (Espagne),False,96,81,46.0,40.0,1977,Amical
540,?refer=match&param=1266&GET_CAT=1,BELGIQUE,1977-09-10,OSTENDE,Amical,10/09/1977 à OSTENDE  (Belgique),False,85,83,40.0,46.0,1977,Amical
541,?refer=match&param=1267&GET_CAT=1,BELGIQUE,1977-09-11,OSTENDE,Amical,11/09/1977 à OSTENDE  (Belgique),False,87,66,44.0,37.0,1977,Amical
542,?refer=match&param=1690&GET_CAT=1,ITALIE,1977-09-15,LIEGE,Championnat d'Europe,15/09/1977 à LIEGE  (Belgique),False,70,59,35.0,24.0,1977,Championnat d'Europe 1977
543,?refer=match&param=1691&GET_CAT=1,AUTRICHE,1977-09-16,LIEGE,Championnat d'Europe,16/09/1977 à LIEGE  (Belgique),True,86,81,39.0,40.0,1977,Championnat d'Europe 1977
544,?refer=match&param=1692&GET_CAT=1,BULGARIE,1977-09-17,LIEGE,Championnat d'Europe,17/09/1977 à LIEGE  (Belgique),False,87,76,51.0,33.0,1977,Championnat d'Europe 1977
545,?refer=match&param=1693&GET_CAT=1,ISRAEL,1977-09-19,LIEGE,Championnat d'Europe,19/09/1977 à LIEGE  (Belgique),False,96,82,45.0,34.0,1977,Championnat d'Europe 1977
546,?refer=match&param=1694&GET_CAT=1,URSS,1977-09-20,LIEGE,Championnat d'Europe,20/09/1977 à LIEGE  (Belgique),False,115,74,62.0,35.0,1977,Championnat d'Europe 1977
547,?refer=match&param=1695&GET_CAT=1,FINLANDE,1977-09-23,LIEGE,Championnat d'Europe,23/09/1977 à LIEGE  (Belgique),False,73,72,40.0,40.0,1977,Championnat d'Europe 1977
548,?refer=match&param=1696&GET_CAT=1,AUTRICHE,1977-09-24,LIEGE,Championnat d'Europe,24/09/1977 à LIEGE  (Belgique),True,89,71,45.0,37.0,1977,Championnat d'Europe 1977
549,?refer=match&param=1268&GET_CAT=1,ROUMANIE,1978-04-25,SOFIA,Amical,25/04/1978 à SOFIA  (Bulgarie),True,86,76,44.0,36.0,1978,Amical
550,?refer=match&param=1269&GET_CAT=1,POLOGNE,1978-04-26,SOFIA,Amical,26/04/1978 à SOFIA  (Bulgarie),True,81,80,36.0,35.0,1978,Amical
551,?refer=match&param=1270&GET_CAT=1,CUBA,1978-04-28,SOFIA,Amical,28/04/1978 à SOFIA  (Bulgarie),True,69,65,34.0,33.0,1978,Amical
552,?refer=match&param=1271&GET_CAT=1,BULGARIE,1978-04-29,SOFIA,Amical,29/04/1978 à SOFIA  (Bulgarie),False,76,73,37.0,37.0,1978,Amical
553,?refer=match&param=1903&GET_CAT=1,ISRAEL,1978-05-25,TEL AVIV,Coupe des Nations,25/05/1978 à TEL AVIV  (Israël),False,105,103,53.0,49.0,1978,Coupe des Nations 1978
554,?refer=match&param=1904&GET_CAT=1,TURQUIE,1978-05-27,ISTANBUL,Coupe des Nations,27/05/1978 à ISTANBUL  (Turquie),True,112,111,43.0,46.0,1978,Coupe des Nations 1978
555,?refer=match&param=1905&GET_CAT=1,PAYS-BAS,1978-05-30,SAINT QUENTIN,Coupe des Nations,30/05/1978 à SAINT QUENTIN  (France),True,105,99,53.0,50.0,1978,Coupe des Nations 1978
556,?refer=match&param=1906&GET_CAT=1,ITALIE,1978-06-01,EVRY,Coupe des Nations,01/06/1978 à EVRY  (France),True,98,94,46.0,41.0,1978,Coupe des Nations 1978
557,?refer=match&param=1907&GET_CAT=1,TURQUIE,1978-06-08,MONTPELLIER,Coupe des Nations,08/06/1978 à MONTPELLIER  (France),True,124,93,46.0,36.0,1978,Coupe des Nations 1978
558,?refer=match&param=1908&GET_CAT=1,ITALIE,1978-06-10,GORIZIA,Coupe des Nations,10/06/1978 à GORIZIA  (Italie),True,97,96,37.0,38.0,1978,Coupe des Nations 1978
559,?refer=match&param=1909&GET_CAT=1,ISRAEL,1978-06-13,NANCY,Coupe des Nations,13/06/1978 à NANCY  (France),True,98,77,48.0,32.0,1978,Coupe des Nations 1978
560,?refer=match&param=1910&GET_CAT=1,PAYS-BAS,1978-06-15,LA HAYE,Coupe des Nations,15/06/1978 à LA HAYE  (Pays-Bas),True,107,106,54.0,41.0,1978,Coupe des Nations 1978
561,?refer=match&param=1272&GET_CAT=1,PAYS-BAS,1978-12-27,STOCKHOLM,Amical,27/12/1978 à STOCKHOLM  (Suède),True,83,71,43.0,44.0,1978,Amical
562,?refer=match&param=1273&GET_CAT=1,SUEDE,1978-12-28,STOCKHOLM,Amical,28/12/1978 à STOCKHOLM  (Suède),False,76,70,38.0,34.0,1978,Amical
563,?refer=match&param=1274&GET_CAT=1,GRECE,1978-12-29,STOCKHOLM,Amical,29/12/1978 à STOCKHOLM  (Suède),True,90,81,45.0,40.0,1978,Amical
564,?refer=match&param=1275&GET_CAT=1,HONGRIE,1979-04-17,PECS,Amical,17/04/1979 à PECS  (Hongrie),True,82,67,41.0,36.0,1979,Amical
565,?refer=match&param=1276&GET_CAT=1,HONGRIE,1979-04-19,PECS,Amical,19/04/1979 à PECS  (Hongrie),False,78,71,36.0,36.0,1979,Amical
566,?refer=match&param=1277&GET_CAT=1,BULGARIE,1979-04-22,VARNA,Amical,22/04/1979 à VARNA  (Bulgarie),False,106,105,47.0,54.0,1979,Amical
567,?refer=match&param=1278&GET_CAT=1,BULGARIE,1979-04-23,BOURGAS,Amical,23/04/1979 à BOURGAS  (Bulgarie),False,87,83,51.0,49.0,1979,Amical
568,?refer=match&param=1279&GET_CAT=1,BULGARIE,1979-04-24,YAMBOL,Amical,24/04/1979 à YAMBOL  (Bulgarie),False,91,89,35.0,37.0,1979,Amical
569,?refer=match&param=1280&GET_CAT=1,CUBA,1979-04-30,PARIS,Amical,30/04/1979 à PARIS  (France),False,92,89,46.0,43.0,1979,Amical
570,?refer=match&param=1281&GET_CAT=1,CUBA,1979-05-02,NANTES,Amical,02/05/1979 à NANTES  (France),True,91,88,47.0,36.0,1979,Amical
571,?refer=match&param=1921&GET_CAT=1,ETATS-UNIS,1979-05-05,LYON,Coupe Intercontinentale,05/05/1979 à LYON  (France),True,98,86,46.0,39.0,1979,Coupe Intercontinentale 1979
572,?refer=match&param=1922&GET_CAT=1,ARGENTINE,1979-05-08,MULHOUSE,Coupe Intercontinentale,08/05/1979 à MULHOUSE  (France),True,103,87,48.0,38.0,1979,Coupe Intercontinentale 1979
573,?refer=match&param=1923&GET_CAT=1,MEXIQUE,1979-05-10,RENNES,Coupe Intercontinentale,10/05/1979 à RENNES  (France),True,109,82,55.0,45.0,1979,Coupe Intercontinentale 1979
574,?refer=match&param=1841&GET_CAT=1,POLOGNE,1979-05-16,ATHENES,Qualifications Championnat d'Europe,16/05/1979 à ATHENES  (Grèce),True,75,69,39.0,37.0,1979,Qualifications Championnat d'Europe
575,?refer=match&param=1842&GET_CAT=1,ALLEMAGNE,1979-05-17,ATHENES,Qualifications Championnat d'Europe,17/05/1979 à ATHENES  (Grèce),True,79,62,38.0,35.0,1979,Qualifications Championnat d'Europe
576,?refer=match&param=1843&GET_CAT=1,ROUMANIE,1979-05-18,ATHENES,Qualifications Championnat d'Europe,18/05/1979 à ATHENES  (Grèce),True,79,78,34.0,31.0,1979,Qualifications Championnat d'Europe
577,?refer=match&param=1844&GET_CAT=1,ECOSSE,1979-05-19,ATHENES,Qualifications Championnat d'Europe,19/05/1979 à ATHENES  (Grèce),True,99,68,49.0,35.0,1979,Qualifications Championnat d'Europe
578,?refer=match&param=1845&GET_CAT=1,ESPAGNE,1979-05-20,ATHENES,Qualifications Championnat d'Europe,20/05/1979 à ATHENES  (Grèce),True,93,79,35.0,46.0,1979,Qualifications Championnat d'Europe
579,?refer=match&param=1846&GET_CAT=1,SUEDE,1979-05-23,SALONIQUE,Qualifications Championnat d'Europe,23/05/1979 à SALONIQUE  (Grèce),True,59,58,33.0,31.0,1979,Qualifications Championnat d'Europe
580,?refer=match&param=1847&GET_CAT=1,FINLANDE,1979-05-24,SALONIQUE,Qualifications Championnat d'Europe,24/05/1979 à SALONIQUE  (Grèce),True,106,86,51.0,44.0,1979,Qualifications Championnat d'Europe
581,?refer=match&param=1848&GET_CAT=1,GRECE,1979-05-25,SALONIQUE,Qualifications Championnat d'Europe,25/05/1979 à SALONIQUE  (Grèce),True,81,80,45.0,44.0,1979,Qualifications Championnat d'Europe
582,?refer=match&param=1282&GET_CAT=1,PORTO-RICO,1979-05-27,PARIS,Amical,27/05/1979 à PARIS  (France),True,99,79,48.0,39.0,1979,Amical
583,?refer=match&param=1697&GET_CAT=1,SERBIE,1979-06-09,GORIZIA,Championnat d'Europe,09/06/1979 à GORIZIA  (Italie),False,80,65,35.0,34.0,1979,Championnat d'Europe 1979
584,?refer=match&param=1698&GET_CAT=1,ISRAEL,1979-06-10,GORIZIA,Championnat d'Europe,10/06/1979 à GORIZIA  (Italie),True,92,83,37.0,42.0,1979,Championnat d'Europe 1979
585,?refer=match&param=1699&GET_CAT=1,POLOGNE,1979-06-11,GORIZIA,Championnat d'Europe,11/06/1979 à GORIZIA  (Italie),False,85,76,46.0,45.0,1979,Championnat d'Europe 1979
586,?refer=match&param=1700&GET_CAT=1,GRECE,1979-06-13,TURIN,Championnat d'Europe,13/06/1979 à TURIN  (Italie),True,76,74,40.0,34.0,1979,Championnat d'Europe 1979
587,?refer=match&param=1701&GET_CAT=1,PAYS-BAS,1979-06-14,TURIN,Championnat d'Europe,14/06/1979 à TURIN  (Italie),True,80,67,44.0,36.0,1979,Championnat d'Europe 1979
588,?refer=match&param=1702&GET_CAT=1,BELGIQUE,1979-06-16,TURIN,Championnat d'Europe,16/06/1979 à TURIN  (Italie),True,111,98,54.0,42.0,1979,Championnat d'Europe 1979
589,?refer=match&param=1703&GET_CAT=1,BULGARIE,1979-06-17,TURIN,Championnat d'Europe,17/06/1979 à TURIN  (Italie),True,80,77,43.0,37.0,1979,Championnat d'Europe 1979
590,?refer=match&param=1283&GET_CAT=1,SENEGAL,1979-08-02,DAKAR,Amical,02/08/1979 à DAKAR  (Sénégal),True,100,97,43.0,48.0,1979,Amical
591,?refer=match&param=1284&GET_CAT=1,BENIN,1979-08-05,COTONOU,Amical,05/08/1979 à COTONOU  (Bénin),True,118,93,66.0,49.0,1979,Amical
592,?refer=match&param=1285&GET_CAT=1,BENIN,1979-08-08,PORTO-NOVO,Amical,08/08/1979 à PORTO-NOVO  (Bénin),True,95,74,53.0,26.0,1979,Amical
593,?refer=match&param=1286&GET_CAT=1,MALI,1979-08-12,BAMAKO,Amical,12/08/1979 à BAMAKO  (Mali),True,85,55,39.0,38.0,1979,Amical
594,?refer=match&param=1924&GET_CAT=1,MEXIQUE,1979-08-20,MEXICO,Coupe Intercontinentale,20/08/1979 à MEXICO  (Mexique),False,69,66,32.0,29.0,1979,Coupe Intercontinentale 1979
595,?refer=match&param=1925&GET_CAT=1,PORTO-RICO,1979-08-24,SAN JUAN,Coupe Intercontinentale,24/08/1979 à SAN JUAN  (Porto-Rico),False,106,96,51.0,43.0,1979,Coupe Intercontinentale 1979
596,?refer=match&param=1926&GET_CAT=1,ARGENTINE,1979-08-27,CORDOBA,Coupe Intercontinentale,27/08/1979 à CORDOBA  (Argentine),False,102,81,46.0,33.0,1979,Coupe Intercontinentale 1979
597,?refer=match&param=1927&GET_CAT=1,ETATS-UNIS,1979-08-29,CORDOBA,Coupe Intercontinentale,29/08/1979 à CORDOBA  (Argentine),False,109,107,53.0,48.0,1979,Coupe Intercontinentale 1979
598,?refer=match&param=1287&GET_CAT=1,TCHECOSLOVAQUIE,1979-12-28,PARIS,Amical,28/12/1979 à PARIS  (France),False,80,78,42.0,45.0,1979,Amical
599,?refer=match&param=1288&GET_CAT=1,URSS,1979-12-30,PARIS,Amical,30/12/1979 à PARIS  (France),False,101,86,55.0,47.0,1979,Amical
600,?refer=match&param=1289&GET_CAT=1,CANADA,1980-04-03,COLORADO SPRINGS,Amical,03/04/1980 à COLORADO SPRINGS  (Etats-Unis),False,89,73,42.0,36.0,1980,Amical
601,?refer=match&param=1290&GET_CAT=1,CANADA,1980-04-04,COLORADO SPRINGS,Amical,04/04/1980 à COLORADO SPRINGS  (Etats-Unis),False,85,62,47.0,30.0,1980,Amical
602,?refer=match&param=1291&GET_CAT=1,ALLEMAGNE,1980-04-11,GYOR,Amical,11/04/1980 à GYOR  (Hongrie),False,94,83,49.0,43.0,1980,Amical
603,?refer=match&param=1292&GET_CAT=1,GRECE,1980-04-12,GYOR,Amical,12/04/1980 à GYOR  (Hongrie),True,94,85,49.0,42.0,1980,Amical
604,?refer=match&param=1293&GET_CAT=1,HONGRIE,1980-04-13,GYOR,Amical,13/04/1980 à GYOR  (Hongrie),True,98,87,51.0,49.0,1980,Amical
605,?refer=match&param=1294&GET_CAT=1,AUTRICHE,1980-04-15,GYOR,Amical,15/04/1980 à GYOR  (Hongrie),True,95,77,46.0,35.0,1980,Amical
606,?refer=match&param=1295&GET_CAT=1,URSS,1980-04-24,PALMA DE MAJORQUE,Amical,24/04/1980 à PALMA DE MAJORQUE  (Espagne),False,88,68,41.0,30.0,1980,Amical
607,?refer=match&param=1296&GET_CAT=1,ESPAGNE,1980-04-25,PALMA DE MAJORQUE,Amical,25/04/1980 à PALMA DE MAJORQUE  (Espagne),False,92,72,38.0,45.0,1980,Amical
608,?refer=match&param=1297&GET_CAT=1,PAYS-BAS,1980-04-26,PALMA DE MAJORQUE,Amical,26/04/1980 à PALMA DE MAJORQUE  (Espagne),False,96,75,48.0,29.0,1980,Amical
609,?refer=match&param=1298&GET_CAT=1,ESPAGNE,1980-04-29,LA COROGNE,Amical,29/04/1980 à LA COROGNE  (Espagne),True,93,90,43.0,51.0,1980,Amical
610,?refer=match&param=1299&GET_CAT=1,URSS,1980-04-30,LA COROGNE,Amical,30/04/1980 à LA COROGNE  (Espagne),False,111,75,48.0,31.0,1980,Amical
611,?refer=match&param=1300&GET_CAT=1,ITALIE,1980-05-01,LA COROGNE,Amical,01/05/1980 à LA COROGNE  (Espagne),False,93,69,40.0,30.0,1980,Amical
612,?refer=match&param=1301&GET_CAT=1,TCHECOSLOVAQUIE,1980-05-03,GIEN,Amical,03/05/1980 à GIEN  (France),False,97,80,51.0,39.0,1980,Amical
613,?refer=match&param=2091&GET_CAT=1,AUTRICHE,1980-05-06,NEUCHATEL,Qualifications Jeux Olympiques,06/05/1980 à NEUCHATEL  (Suisse),True,83,70,34.0,37.0,1980,Qualifications Jeux Olympiques
